sex,race,age,reincarcerated,state
Male,White,22.5,FALSE,Iowa
Male,Black,22.6,FALSE,Iowa
Male,White,23.2,FALSE,Iowa
Female,White,41.7,FALSE,Iowa
Female,White,19.5,FALSE,Iowa
Male,White,22.3,FALSE,Iowa
Female,White,24,FALSE,Iowa
Male,White,39.6,TRUE,Iowa
Female,White,25.9,FALSE,Iowa
Male,White,22.6,FALSE,Iowa
Male,White,21.1,FALSE,Iowa
Female,White,49.1,FALSE,Iowa
Female,White,26.6,FALSE,Iowa
Female,White,29.7,FALSE,Iowa
Female,White,60.6,FALSE,Iowa
Female,White,40,FALSE,Iowa
Male,White,38.3,TRUE,Iowa
Male,White,38.1,FALSE,Iowa
Female,Hispanic,30.4,FALSE,Iowa
Male,White,31.3,TRUE,Iowa
Female,White,47.1,FALSE,Iowa
Male,Hispanic,21.3,FALSE,Iowa
Male,White,24.3,FALSE,Iowa
Male,White,29.4,FALSE,Iowa
Male,Asian or Pacific Islander,50.9,FALSE,Iowa
Male,White,58.2,FALSE,Iowa
Male,White,52.5,TRUE,Iowa
Female,Black,46.9,TRUE,Iowa
Male,White,41.8,FALSE,Iowa
Male,Asian or Pacific Islander,37.9,TRUE,Iowa
Male,White,22.5,FALSE,Iowa
Male,Black,31.1,FALSE,Iowa
Female,White,19.1,FALSE,Iowa
Male,Black,28.2,FALSE,Iowa
Male,White,18.5,FALSE,Iowa
Female,White,35.9,FALSE,Iowa
Male,White,23,FALSE,Iowa
Male,White,28.3,FALSE,Iowa
Female,White,28.2,FALSE,Iowa
Male,White,31.7,FALSE,Iowa
Male,White,28.8,FALSE,Iowa
Male,Black,45.5,TRUE,Iowa
Male,White,47.2,FALSE,Iowa
Female,White,24.1,FALSE,Iowa
Male,White,61.1,FALSE,Iowa
Male,White,31,FALSE,Iowa
Female,White,41.1,TRUE,Iowa
Female,White,28.3,FALSE,Iowa
Male,Black,38.9,FALSE,Iowa
Male,Black,27.9,FALSE,Iowa
Male,Black,29.1,FALSE,Iowa
Male,White,35.8,FALSE,Iowa
Female,White,31.3,FALSE,Iowa
Male,White,52.2,FALSE,Iowa
Female,White,21.8,FALSE,Iowa
Male,White,33,FALSE,Iowa
Male,White,49.2,FALSE,Iowa
Male,White,38.7,TRUE,Iowa
Female,White,45,TRUE,Iowa
Male,White,49.1,FALSE,Iowa
Male,Black,21.7,FALSE,Iowa
Male,White,24.6,FALSE,Iowa
Male,White,39.8,FALSE,Iowa
Male,White,19.1,FALSE,Iowa
Male,White,26.2,TRUE,Iowa
Female,Black,24.9,FALSE,Iowa
Male,Black,24.9,FALSE,Iowa
Male,Black,25,FALSE,Iowa
Female,Hispanic,28.7,FALSE,Iowa
Female,White,23,FALSE,Iowa
Female,Black,26.3,FALSE,Iowa
Male,White,41.4,FALSE,Iowa
Female,White,23.2,FALSE,Iowa
Male,White,26.9,FALSE,Iowa
Female,White,34.8,FALSE,Iowa
Female,Asian or Pacific Islander,25.8,FALSE,Iowa
Male,Asian or Pacific Islander,25.9,FALSE,Iowa
Male,White,37,FALSE,Iowa
Male,White,29.6,FALSE,Iowa
Male,Black,43.4,FALSE,Iowa
Male,White,28.3,FALSE,Iowa
Male,Hispanic,34.7,FALSE,Iowa
Male,Asian or Pacific Islander,35.9,TRUE,Iowa
Female,White,60.2,FALSE,Iowa
Female,White,37.8,FALSE,Iowa
Female,White,42.1,FALSE,Iowa
Male,White,21.6,FALSE,Iowa
Male,White,29.1,FALSE,Iowa
Male,Black,38.1,FALSE,Iowa
Male,White,51,FALSE,Iowa
Male,Black,38.8,FALSE,Iowa
Male,White,41.1,TRUE,Iowa
Male,Hispanic,36,FALSE,Iowa
Male,Black,32,FALSE,Iowa
Male,White,45.6,FALSE,Iowa
Male,White,46.1,FALSE,Iowa
Male,White,45.9,FALSE,Iowa
Male,White,41.2,FALSE,Iowa
Male,White,46.9,FALSE,Iowa
Male,Black,36.2,FALSE,Iowa
Female,White,32.9,FALSE,Iowa
Female,White,37.5,FALSE,Iowa
Female,White,49.6,FALSE,Iowa
Male,White,39.8,FALSE,Iowa
Male,Black,23,FALSE,Iowa
Male,White,29.7,FALSE,Iowa
Male,White,39.8,FALSE,Iowa
Female,White,31.1,FALSE,Iowa
Male,White,24.9,FALSE,Iowa
Female,White,36.6,FALSE,Iowa
Female,Hispanic,21.3,FALSE,Iowa
Male,Black,21,FALSE,Iowa
Male,Black,23.7,FALSE,Iowa
Male,White,25.2,FALSE,Iowa
Male,White,29.1,FALSE,Iowa
Male,White,21.5,FALSE,Iowa
Male,White,23.8,FALSE,Iowa
Female,Black,38.1,FALSE,Iowa
Male,White,24.1,FALSE,Iowa
Male,White,32.6,FALSE,Iowa
Male,White,29.3,TRUE,Iowa
Male,White,26,FALSE,Iowa
Male,White,25.5,FALSE,Iowa
Male,Hispanic,22.5,FALSE,Iowa
Male,White,61.8,FALSE,Iowa
Male,Black,37.3,FALSE,Iowa
Male,Black,19.5,FALSE,Iowa
Male,White,30.1,FALSE,Iowa
Male,White,30.1,FALSE,Iowa
Female,Black,21.6,FALSE,Iowa
Male,White,26.6,TRUE,Iowa
Male,Black,47.6,FALSE,Iowa
Male,White,31.1,FALSE,Iowa
Female,White,28.6,FALSE,Iowa
Male,White,36.9,FALSE,Iowa
Female,White,39.7,FALSE,Iowa
Male,White,49.9,FALSE,Iowa
Male,White,60.7,FALSE,Iowa
Male,White,66.8,FALSE,Iowa
Female,White,52,FALSE,Iowa
Male,White,40.7,TRUE,Iowa
Male,Black,37.5,FALSE,Iowa
Female,American Indian or Alaska Native,19.6,TRUE,Iowa
Male,White,20.4,FALSE,Iowa
Female,Black,22.5,FALSE,Iowa
Male,White,30.2,TRUE,Iowa
Male,White,19.2,FALSE,Iowa
Female,White,23.5,FALSE,Iowa
Male,White,37.8,FALSE,Iowa
Male,Black,31.7,FALSE,Iowa
Male,Black,26.2,TRUE,Iowa
Male,White,36.6,TRUE,Iowa
Female,White,60.2,FALSE,Iowa
Male,Black,38.3,FALSE,Iowa
Female,White,22,FALSE,Iowa
Female,White,39.5,FALSE,Iowa
Male,White,28.1,FALSE,Iowa
Male,White,22.8,FALSE,Iowa
Male,White,22.3,FALSE,Iowa
Male,White,19,FALSE,Iowa
Male,White,18.4,FALSE,Iowa
Female,White,37,FALSE,Iowa
Male,White,38.5,FALSE,Iowa
Male,White,28.8,TRUE,Iowa
Male,White,32.1,FALSE,Iowa
Male,White,30.7,FALSE,Iowa
Male,White,35.6,TRUE,Iowa
Male,Hispanic,30.6,TRUE,Iowa
Male,White,29.6,TRUE,Iowa
Female,Black,37.9,FALSE,Iowa
Female,Asian or Pacific Islander,52.2,FALSE,Iowa
Female,White,26.3,FALSE,Iowa
Male,White,33.1,FALSE,Iowa
Male,White,32.2,FALSE,Iowa
Female,White,27.6,FALSE,Iowa
Male,Black,55.8,TRUE,Iowa
Male,White,18.4,FALSE,Iowa
Male,White,56.2,FALSE,Iowa
Male,White,47,FALSE,Iowa
Male,White,48.8,TRUE,Iowa
Male,White,41.5,FALSE,Iowa
Female,White,39.6,FALSE,Iowa
Male,White,24.2,FALSE,Iowa
Female,White,30.9,FALSE,Iowa
Male,White,25.9,FALSE,Iowa
Male,White,27.8,FALSE,Iowa
Female,White,45.9,FALSE,Iowa
Male,Hispanic,32.2,TRUE,Iowa
Male,White,34.8,FALSE,Iowa
Male,White,20.9,FALSE,Iowa
Female,White,30,FALSE,Iowa
Male,Hispanic,30.9,FALSE,Iowa
Male,White,24.1,FALSE,Iowa
Female,White,27.1,TRUE,Iowa
Male,Black,26.7,TRUE,Iowa
Male,White,30.9,FALSE,Iowa
Male,White,31.6,TRUE,Iowa
Female,White,19.8,FALSE,Iowa
Male,Hispanic,31.9,FALSE,Iowa
Female,White,47.9,FALSE,Iowa
Female,White,33.1,FALSE,Iowa
Male,Black,30.3,TRUE,Iowa
Female,White,43.9,FALSE,Iowa
Male,White,25.2,FALSE,Iowa
Male,White,37.9,FALSE,Iowa
Female,Black,28.6,FALSE,Iowa
Female,Black,41.1,FALSE,Iowa
Male,White,37.5,FALSE,Iowa
Female,White,38.2,FALSE,Iowa
Female,White,43.8,FALSE,Iowa
Male,Black,19.3,FALSE,Iowa
Male,White,35.4,FALSE,Iowa
Male,White,60.8,FALSE,Iowa
Female,Black,21.6,FALSE,Iowa
Male,White,37.5,FALSE,Iowa
Male,White,75.2,FALSE,Iowa
Male,White,54.9,FALSE,Iowa
Female,White,50.6,FALSE,Iowa
Female,White,30.4,FALSE,Iowa
Female,White,47.5,FALSE,Iowa
Female,White,30,FALSE,Iowa
Male,American Indian or Alaska Native,23.2,FALSE,Iowa
Male,White,17.9,FALSE,Iowa
Male,White,22.9,FALSE,Iowa
Female,White,41.9,FALSE,Iowa
Male,White,22.2,FALSE,Iowa
Male,White,39.1,FALSE,Iowa
Male,White,42.5,TRUE,Iowa
Female,White,34.6,FALSE,Iowa
Male,Black,51.1,FALSE,Iowa
Male,Asian or Pacific Islander,29.4,FALSE,Iowa
Male,Hispanic,32.3,FALSE,Iowa
Male,White,59.6,FALSE,Iowa
Male,Black,57.6,FALSE,Iowa
Female,White,42.2,FALSE,Iowa
Female,White,41.6,FALSE,Iowa
Male,White,41.1,FALSE,Iowa
Female,White,29.5,FALSE,Iowa
Male,White,26.8,TRUE,Iowa
Male,White,39.7,FALSE,Iowa
Male,White,18.8,FALSE,Iowa
Male,Asian or Pacific Islander,42.8,FALSE,Iowa
Male,White,21.4,FALSE,Iowa
Male,White,60,FALSE,Iowa
Male,Asian or Pacific Islander,34.5,FALSE,Iowa
Female,White,36.6,FALSE,Iowa
Female,White,31.5,TRUE,Iowa
Female,White,35.2,FALSE,Iowa
Male,Hispanic,34.7,TRUE,Iowa
Male,White,36.7,FALSE,Iowa
Male,White,43.9,FALSE,Iowa
Male,White,32.4,FALSE,Iowa
Male,Black,40.2,TRUE,Iowa
Male,White,69.2,FALSE,Iowa
Male,Black,54.5,FALSE,Iowa
Male,White,31.5,FALSE,Iowa
Male,White,32.4,FALSE,Iowa
Female,White,35.2,FALSE,Iowa
Male,White,39.1,FALSE,Iowa
Male,Hispanic,31.2,FALSE,Iowa
Female,White,26.9,FALSE,Iowa
Male,Black,30.8,FALSE,Iowa
Male,Asian or Pacific Islander,34.1,FALSE,Iowa
Male,White,58.5,FALSE,Iowa
Male,White,26,TRUE,Iowa
Male,White,30.3,FALSE,Iowa
Male,White,29.2,TRUE,Iowa
Male,White,19.7,FALSE,Iowa
Female,White,32.7,FALSE,Iowa
Female,White,30.3,FALSE,Iowa
Male,White,31.1,FALSE,Iowa
Male,White,34.3,FALSE,Iowa
Male,White,61.4,FALSE,Iowa
Male,Hispanic,21.2,FALSE,Iowa
Female,White,20.3,TRUE,Iowa
Male,White,27.7,FALSE,Iowa
Male,White,28.4,FALSE,Iowa
Male,Asian or Pacific Islander,19.2,FALSE,Iowa
Male,White,62.1,FALSE,Iowa
Female,White,60.4,FALSE,Iowa
Male,White,71.5,FALSE,Iowa
Female,Black,46.8,FALSE,Iowa
Male,White,52.5,FALSE,Iowa
Male,White,48.2,FALSE,Iowa
Female,White,27.1,FALSE,Iowa
Male,White,18.7,FALSE,Iowa
Male,White,53.6,FALSE,Iowa
Male,White,33.5,FALSE,Iowa
Female,White,21.7,FALSE,Iowa
Male,Black,22.8,FALSE,Iowa
Male,American Indian or Alaska Native,25.7,FALSE,Iowa
Male,White,35,FALSE,Iowa
Male,Black,42.1,FALSE,Iowa
Male,Hispanic,21.6,FALSE,Iowa
Male,Hispanic,20.1,FALSE,Iowa
Male,White,20.3,FALSE,Iowa
Male,White,39.8,FALSE,Iowa
Male,White,22.5,FALSE,Iowa
Male,White,18.9,FALSE,Iowa
Female,White,73,FALSE,Iowa
Male,Black,19.2,FALSE,Iowa
Female,White,22.3,FALSE,Iowa
Female,White,19.7,FALSE,Iowa
Male,Hispanic,20.1,FALSE,Iowa
Male,White,31,FALSE,Iowa
Male,White,34.8,FALSE,Iowa
Male,White,28.7,FALSE,Iowa
Female,White,51,FALSE,Iowa
Male,White,27.6,FALSE,Iowa
Female,White,46.9,FALSE,Iowa
Male,White,28.9,FALSE,Iowa
Male,Black,19.1,FALSE,Iowa
Male,White,26.9,FALSE,Iowa
Male,White,25.6,FALSE,Iowa
Male,Black,21.7,FALSE,Iowa
Male,White,31.1,TRUE,Iowa
Male,White,49.2,FALSE,Iowa
Male,White,53.4,FALSE,Iowa
Male,White,58.2,FALSE,Iowa
Female,White,65.9,FALSE,Iowa
Male,White,40.5,FALSE,Iowa
Female,White,46.7,FALSE,Iowa
Female,White,33.7,FALSE,Iowa
Male,White,37.1,TRUE,Iowa
Female,White,26.5,FALSE,Iowa
Male,White,22.7,FALSE,Iowa
Female,White,25.6,FALSE,Iowa
Male,White,32.4,FALSE,Iowa
Female,White,49.4,FALSE,Iowa
Male,Black,24.5,FALSE,Iowa
Male,White,20.9,FALSE,Iowa
Male,White,48.2,TRUE,Iowa
Female,White,40.6,FALSE,Iowa
Male,Black,19.5,FALSE,Iowa
Female,White,39.7,FALSE,Iowa
Male,White,20.2,FALSE,Iowa
Male,White,39,FALSE,Iowa
Male,Hispanic,21.6,FALSE,Iowa
Male,Hispanic,27.2,FALSE,Iowa
Female,White,40.3,FALSE,Iowa
Male,Black,19.8,FALSE,Iowa
Male,Black,51.9,FALSE,Iowa
Female,White,54.1,FALSE,Iowa
Female,White,25.9,FALSE,Iowa
Female,Black,22.3,FALSE,Iowa
Male,White,45.3,FALSE,Iowa
Male,White,24.6,FALSE,Iowa
Female,White,38.6,FALSE,Iowa
Male,White,19.5,TRUE,Iowa
Male,White,32.9,FALSE,Iowa
Male,Black,21.7,TRUE,Iowa
Female,White,31.7,FALSE,Iowa
Female,Hispanic,33,FALSE,Iowa
Male,Black,32.3,FALSE,Iowa
Male,White,26.2,FALSE,Iowa
Female,Hispanic,24.1,FALSE,Iowa
Female,White,44.6,FALSE,Iowa
Male,Black,21.3,FALSE,Iowa
Female,White,46.3,FALSE,Iowa
Male,White,52.7,FALSE,Iowa
Male,Black,39.1,FALSE,Iowa
Male,White,31.2,TRUE,Iowa
Female,White,31.3,FALSE,Iowa
Female,White,32.9,FALSE,Iowa
Female,White,24.7,FALSE,Iowa
Male,White,28.1,FALSE,Iowa
Female,Black,36.6,FALSE,Iowa
Male,Black,34.2,TRUE,Iowa
Female,Black,21.1,FALSE,Iowa
Male,Black,51.3,FALSE,Iowa
Male,White,37.9,FALSE,Iowa
Female,Black,24,FALSE,Iowa
Male,White,31.4,FALSE,Iowa
Male,Black,26.2,FALSE,Iowa
Male,Hispanic,28.1,FALSE,Iowa
Male,White,20.6,TRUE,Iowa
Female,White,26.8,FALSE,Iowa
Female,White,21.1,FALSE,Iowa
Male,White,56.6,TRUE,Iowa
Female,White,36.2,FALSE,Iowa
Female,White,37.7,FALSE,Iowa
Female,American Indian or Alaska Native,23.2,FALSE,Iowa
Male,White,18.3,FALSE,Iowa
Male,Black,29.1,FALSE,Iowa
Female,White,46.7,FALSE,Iowa
Male,White,38.9,TRUE,Iowa
Male,Black,27.1,FALSE,Iowa
Male,White,27.9,FALSE,Iowa
Female,Black,20.6,FALSE,Iowa
Male,Black,57.8,FALSE,Iowa
Male,White,59.6,FALSE,Iowa
Male,White,39.6,FALSE,Iowa
Female,Black,20.5,FALSE,Iowa
Female,White,28.8,FALSE,Iowa
Male,White,19.6,FALSE,Iowa
Male,Black,23.1,FALSE,Iowa
Male,White,56.7,FALSE,Iowa
Male,White,26.8,TRUE,Iowa
Male,Black,34.3,FALSE,Iowa
Male,Hispanic,27.6,FALSE,Iowa
Male,White,41.2,FALSE,Iowa
Male,White,37.1,FALSE,Iowa
Male,White,19,FALSE,Iowa
Male,White,33,FALSE,Iowa
Male,White,40.2,FALSE,Iowa
Male,Hispanic,28,FALSE,Iowa
Male,White,78.5,FALSE,Iowa
Female,White,26,FALSE,Iowa
Male,White,33.7,FALSE,Iowa
Male,White,40.6,FALSE,Iowa
Male,Hispanic,24.9,FALSE,Iowa
Male,White,25.8,FALSE,Iowa
Male,White,61.3,FALSE,Iowa
Male,White,36.2,FALSE,Iowa
Female,White,22.7,FALSE,Iowa
Male,White,18.8,FALSE,Iowa
Male,White,72,FALSE,Iowa
Female,White,27.1,FALSE,Iowa
Male,White,28.4,FALSE,Iowa
Male,Black,23.3,FALSE,Iowa
Male,Hispanic,21.4,FALSE,Iowa
Male,White,33.9,TRUE,Iowa
Male,White,29.4,FALSE,Iowa
Female,White,37.2,FALSE,Iowa
Male,White,33.6,FALSE,Iowa
Female,White,26.6,FALSE,Iowa
Female,White,21.1,FALSE,Iowa
Male,White,24.5,FALSE,Iowa
Male,White,51.4,FALSE,Iowa
Female,White,48.9,FALSE,Iowa
Male,White,64.4,FALSE,Iowa
Male,White,46.4,FALSE,Iowa
Male,White,48.9,FALSE,Iowa
Male,White,42.6,FALSE,Iowa
Male,White,38.8,FALSE,Iowa
Male,White,61.2,FALSE,Iowa
Male,White,30.1,FALSE,Iowa
Male,Black,33.6,FALSE,Iowa
Male,White,58.7,FALSE,Iowa
Male,White,70.4,FALSE,Iowa
Male,White,37.1,TRUE,Iowa
Male,White,59.4,FALSE,Iowa
Male,White,37.4,FALSE,Iowa
Female,White,55.9,FALSE,Iowa
Female,White,33.8,FALSE,Iowa
Male,Hispanic,44.4,FALSE,Iowa
Male,White,56.3,FALSE,Iowa
Female,White,26,FALSE,Iowa
Female,White,29.7,FALSE,Iowa
Male,White,35.6,FALSE,Iowa
Female,White,44.9,FALSE,Iowa
Male,White,53.8,FALSE,Iowa
Female,White,27.2,FALSE,Iowa
Male,White,26,FALSE,Iowa
Male,Hispanic,21.4,FALSE,Iowa
Female,White,22.4,FALSE,Iowa
Female,White,32.7,FALSE,Iowa
Male,Asian or Pacific Islander,25,FALSE,Iowa
Male,White,32.1,FALSE,Iowa
Male,Black,23.3,FALSE,Iowa
Female,White,35.1,FALSE,Iowa
Male,White,37.3,FALSE,Iowa
Male,Black,28.8,FALSE,Iowa
Male,White,61.4,FALSE,Iowa
Male,White,35.6,FALSE,Iowa
Female,White,41,FALSE,Iowa
Male,White,28.4,FALSE,Iowa
Female,Black,35,TRUE,Iowa
Female,White,39,FALSE,Iowa
Female,Black,40.2,FALSE,Iowa
Male,Black,56.2,FALSE,Iowa
Male,Black,18,TRUE,Iowa
Male,White,46.3,FALSE,Iowa
Male,White,60.7,FALSE,Iowa
Male,White,50.9,FALSE,Iowa
Male,White,56.9,FALSE,Iowa
Male,White,50.7,FALSE,Iowa
Male,White,55.2,FALSE,Iowa
Male,Hispanic,34,FALSE,Iowa
Male,Black,41.9,FALSE,Iowa
Male,White,42.9,FALSE,Iowa
Male,Hispanic,33.2,FALSE,Iowa
Male,Black,26.9,FALSE,Iowa
Female,Black,25.9,FALSE,Iowa
Male,White,37,TRUE,Iowa
Female,Hispanic,37.3,FALSE,Iowa
Female,White,34.1,FALSE,Iowa
Male,White,25.6,FALSE,Iowa
Male,White,31.2,FALSE,Iowa
Male,White,21.1,FALSE,Iowa
Male,White,39.3,FALSE,Iowa
Male,White,33.4,FALSE,Iowa
Male,Hispanic,27.5,FALSE,Iowa
Male,Black,21.3,FALSE,Iowa
Male,White,33.6,FALSE,Iowa
Female,White,25.1,FALSE,Iowa
Male,White,21.7,FALSE,Iowa
Male,White,31.2,FALSE,Iowa
Male,White,22.2,FALSE,Iowa
Male,White,27.5,FALSE,Iowa
Male,Hispanic,29.2,FALSE,Iowa
Male,White,18,FALSE,Iowa
Male,Black,35.3,FALSE,Iowa
Male,White,57.5,FALSE,Iowa
Male,Black,22.3,FALSE,Iowa
Male,White,46.6,FALSE,Iowa
Male,White,45.5,FALSE,Iowa
Male,White,48.4,FALSE,Iowa
Male,White,60.1,TRUE,Iowa
Female,Hispanic,23,FALSE,Iowa
Male,Black,30,FALSE,Iowa
Male,White,26.6,FALSE,Iowa
Male,Black,29.4,FALSE,Iowa
Female,White,23,FALSE,Iowa
Male,White,42.6,FALSE,Iowa
Male,White,28.1,FALSE,Iowa
Male,Black,21.8,FALSE,Iowa
Female,Black,20.8,FALSE,Iowa
Male,White,25.5,FALSE,Iowa
Male,White,51.6,FALSE,Iowa
Male,Hispanic,21.4,FALSE,Iowa
Female,White,40.4,TRUE,Iowa
Male,White,73.2,FALSE,Iowa
Female,White,43.1,FALSE,Iowa
Female,White,55.8,FALSE,Iowa
Male,Black,41.1,FALSE,Iowa
Male,Black,22.8,FALSE,Iowa
Male,Black,18.8,TRUE,Iowa
Male,White,21.4,TRUE,Iowa
Male,White,45.2,FALSE,Iowa
Male,White,30.5,FALSE,Iowa
Male,White,29.8,FALSE,Iowa
Male,White,51.6,FALSE,Iowa
Male,White,19.7,FALSE,Iowa
Female,White,27.8,FALSE,Iowa
Female,White,30,FALSE,Iowa
Male,Black,51.7,TRUE,Iowa
Male,White,55.9,FALSE,Iowa
Male,White,49.6,FALSE,Iowa
Male,White,54.8,FALSE,Iowa
Female,White,42.6,FALSE,Iowa
Male,Hispanic,19.7,FALSE,Iowa
Female,Black,37.4,FALSE,Iowa
Male,White,23.9,FALSE,Iowa
Male,Black,23.6,FALSE,Iowa
Female,White,20.9,FALSE,Iowa
Male,Hispanic,26.9,FALSE,Iowa
Male,White,21.8,FALSE,Iowa
Male,White,22.3,FALSE,Iowa
Male,White,31.1,TRUE,Iowa
Male,White,32.7,FALSE,Iowa
Male,White,18.9,FALSE,Iowa
Male,White,53,FALSE,Iowa
Male,White,44.7,FALSE,Iowa
Female,White,59.7,FALSE,Iowa
Male,White,21.4,FALSE,Iowa
Male,White,33.5,TRUE,Iowa
Male,White,26.2,FALSE,Iowa
Male,Black,20.2,FALSE,Iowa
Male,Hispanic,45,FALSE,Iowa
Male,White,58.6,FALSE,Iowa
Male,Hispanic,36.3,TRUE,Iowa
Male,White,22.4,FALSE,Iowa
Male,White,22.4,FALSE,Iowa
Male,Asian or Pacific Islander,25.4,FALSE,Iowa
Male,Hispanic,28.5,FALSE,Iowa
Male,Black,53.9,FALSE,Iowa
Male,White,49,FALSE,Iowa
Male,White,45,FALSE,Iowa
Male,White,53.5,FALSE,Iowa
Male,White,49,FALSE,Iowa
Male,Black,46.1,FALSE,Iowa
Female,White,40.6,FALSE,Iowa
Female,Black,40.2,FALSE,Iowa
Male,White,26.7,FALSE,Iowa
Male,White,38.8,TRUE,Iowa
Male,White,52.2,TRUE,Iowa
Male,White,21.2,FALSE,Iowa
Female,Hispanic,25.8,FALSE,Iowa
Male,White,29.9,FALSE,Iowa
Female,White,21.5,FALSE,Iowa
Female,White,30.9,FALSE,Iowa
Female,Hispanic,23.8,FALSE,Iowa
Female,White,26.8,FALSE,Iowa
Male,White,25.9,FALSE,Iowa
Male,White,53,FALSE,Iowa
Female,White,42.5,FALSE,Iowa
Female,White,42.9,FALSE,Iowa
Male,White,42.9,TRUE,Iowa
Male,White,23.7,FALSE,Iowa
Male,White,52.2,FALSE,Iowa
Female,Black,25.8,FALSE,Iowa
Female,Hispanic,24,FALSE,Iowa
Male,White,59.5,FALSE,Iowa
Male,White,32.1,FALSE,Iowa
Male,White,25.6,FALSE,Iowa
Female,White,23.4,FALSE,Iowa
Male,White,23.8,FALSE,Iowa
Male,White,21.7,FALSE,Iowa
Female,Black,18.5,FALSE,Iowa
Female,White,41.9,FALSE,Iowa
Male,Hispanic,26.9,TRUE,Iowa
Male,White,22.6,FALSE,Iowa
Male,White,27.4,FALSE,Iowa
Male,White,71.1,FALSE,Iowa
Male,Asian or Pacific Islander,48.3,FALSE,Iowa
Male,White,45.9,FALSE,Iowa
Male,Hispanic,37.8,FALSE,Iowa
Female,White,50.4,FALSE,Iowa
Male,Black,19.8,TRUE,Iowa
Male,White,27.5,FALSE,Iowa
Female,Black,24.3,FALSE,Iowa
Male,Black,32.7,FALSE,Iowa
Female,White,39.7,FALSE,Iowa
Male,White,58.3,TRUE,Iowa
Female,White,39.5,FALSE,Iowa
Male,Black,48.4,FALSE,Iowa
Female,White,19.9,FALSE,Iowa
Male,White,24.7,FALSE,Iowa
Male,White,30.7,FALSE,Iowa
Female,White,20,FALSE,Iowa
Male,White,45.4,FALSE,Iowa
Female,White,21.7,FALSE,Iowa
Male,Black,24.2,FALSE,Iowa
Male,White,36.5,FALSE,Iowa
Male,Hispanic,20.1,FALSE,Iowa
Male,White,20.8,TRUE,Iowa
Male,White,43.2,FALSE,Iowa
Male,White,29.2,FALSE,Iowa
Female,White,19.8,FALSE,Iowa
Female,White,22.3,FALSE,Iowa
Female,White,42.2,FALSE,Iowa
Male,White,35,FALSE,Iowa
Female,White,24.5,FALSE,Iowa
Male,White,27.1,FALSE,Iowa
Male,White,27.1,FALSE,Iowa
Female,White,49.4,FALSE,Iowa
Male,Hispanic,26,FALSE,Iowa
Male,Black,22.5,TRUE,Iowa
Female,White,41.7,FALSE,Iowa
Female,White,37,FALSE,Iowa
Male,White,34.4,FALSE,Iowa
Female,White,22.5,FALSE,Iowa
Female,Black,28.9,FALSE,Iowa
Male,White,31.4,FALSE,Iowa
Male,White,28.6,FALSE,Iowa
Male,Hispanic,40.3,FALSE,Iowa
Female,White,27.7,FALSE,Iowa
Female,White,22.1,FALSE,Iowa
Female,Black,26.9,FALSE,Iowa
Male,White,23,FALSE,Iowa
Male,White,57.5,FALSE,Iowa
Male,White,50.6,FALSE,Iowa
Male,White,36.6,FALSE,Iowa
Male,White,36.1,FALSE,Iowa
Male,White,34,FALSE,Iowa
Male,Black,26.6,FALSE,Iowa
Male,White,49.6,TRUE,Iowa
Male,White,21,FALSE,Iowa
Male,White,45.5,FALSE,Iowa
Male,White,28.6,FALSE,Iowa
Female,White,23.2,FALSE,Iowa
Male,White,19.4,FALSE,Iowa
Male,White,19.6,FALSE,Iowa
Male,White,30.8,FALSE,Iowa
Male,White,19,FALSE,Iowa
Male,White,33.9,FALSE,Iowa
Male,White,23.9,FALSE,Iowa
Male,White,33.8,FALSE,Iowa
Male,White,37.5,FALSE,Iowa
Male,Black,18,TRUE,Iowa
Male,Black,26.3,TRUE,Iowa
Male,Hispanic,25.4,TRUE,Iowa
Male,White,45.5,FALSE,Iowa
Male,White,37,FALSE,Iowa
Male,White,22.8,FALSE,Iowa
Male,White,28.7,TRUE,Iowa
Female,White,28.2,FALSE,Iowa
Male,American Indian or Alaska Native,55.1,FALSE,Iowa
Male,White,47.4,FALSE,Iowa
Female,White,61.9,FALSE,Iowa
Female,Black,46.3,FALSE,Iowa
Male,Black,53.6,TRUE,Iowa
Female,White,40.1,FALSE,Iowa
Male,Black,32.3,FALSE,Iowa
Male,White,50.4,FALSE,Iowa
Male,Black,18.4,FALSE,Iowa
Male,White,41.3,FALSE,Iowa
Male,White,33,FALSE,Iowa
Female,White,19.8,FALSE,Iowa
Female,White,47.4,FALSE,Iowa
Female,Black,27,FALSE,Iowa
Male,White,56.6,FALSE,Iowa
Male,White,30.6,FALSE,Iowa
Male,White,19.3,FALSE,Iowa
Female,Black,37.3,FALSE,Iowa
Male,White,38.2,FALSE,Iowa
Male,White,23.4,FALSE,Iowa
Female,American Indian or Alaska Native,34.4,FALSE,Iowa
Female,White,34.3,FALSE,Iowa
Male,White,20.5,FALSE,Iowa
Male,White,28.4,FALSE,Iowa
Male,White,21.8,FALSE,Iowa
Male,American Indian or Alaska Native,30.5,TRUE,Iowa
Female,White,44,FALSE,Iowa
Female,White,34.9,FALSE,Iowa
Male,White,33.2,FALSE,Iowa
Male,White,18.8,FALSE,Iowa
Male,Black,29.4,FALSE,Iowa
Male,Black,48.7,FALSE,Iowa
Male,White,49.2,FALSE,Iowa
Male,White,48.1,FALSE,Iowa
Male,White,43.9,TRUE,Iowa
Male,White,22.8,FALSE,Iowa
Male,White,20.3,FALSE,Iowa
